scenario,fold,model,net_return,passive_return,passive_gross_return,annualized_volatility,sharpe,max_drawdown,turnover,trading_cost,average_exposure,entries,cost_multiplier,threshold
naive,3,catboost,-0.14508183724545642,-0.12432671035610499,-0.1154849225753869,0.14614518759548556,-6.4506290965856845,-0.18428373013130783,46.88887530190493,0.2344443765095246,0.13382382902780796,67.0,2.0,0.5
naive,4,trend,0.01642319219199795,0.09746938674218608,0.1029554040357501,0.062040376113470644,1.6283159652843764,-0.016761895094546952,1.4,0.0034999999999999996,0.09722222222222222,2.0,1.0,
naive,4,trend,0.014643000708860043,0.09473150705516087,0.1029554040357501,0.06233712512381937,1.449786165226047,-0.018053850873975152,1.4,0.0052499999999999995,0.09722222222222222,2.0,1.5,
naive,4,trend,0.012865148657055014,0.0919970466746467,0.1029554040357501,0.06270596201410027,1.2714846513831777,-0.01934467442121679,1.4,0.006999999999999999,0.09722222222222222,2.0,2.0,
naive,4,prior,0.0,0.09746938674218608,0.1029554040357501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
naive,4,prior,0.0,0.09473150705516087,0.1029554040357501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.65
naive,4,prior,0.0,0.0919970466746467,0.1029554040357501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65
naive,4,ridge_logistic,0.00649784333016501,0.09746938674218608,0.1029554040357501,0.07759244362288094,0.5463749144558459,-0.03009183160258111,6.815208731621568,0.017038021829053923,0.01615916966668796,10.0,1.0,0.55
naive,4,ridge_logistic,-0.002045187764465939,0.09473150705516087,0.1029554040357501,0.0779673050616858,-0.12094067261963741,-0.03333399821566019,6.815208731621568,0.025557032743580878,0.01615916966668796,10.0,1.5,0.55
naive,4,ridge_logistic,-0.010519312554252869,0.0919970466746467,0.1029554040357501,0.07860677991614641,-0.7792381451729093,-0.036566682289386976,6.815208731621568,0.034076043658107846,0.01615916966668796,10.0,2.0,0.55
naive,4,lightgbm,0.0,0.09746938674218608,0.1029554040357501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
naive,4,lightgbm,0.0,0.09473150705516087,0.1029554040357501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.65
naive,4,lightgbm,0.0,0.0919970466746467,0.1029554040357501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65
naive,4,catboost,0.0,0.09746938674218608,0.1029554040357501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65
naive,4,catboost,0.0,0.09473150705516087,0.1029554040357501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.65
naive,4,catboost,0.0,0.0919970466746467,0.1029554040357501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65
naive,5,trend,-0.014890942719629319,0.12919564985141774,0.13486419598383326,0.073983992780204,-1.196630695353098,-0.04241902951871057,4.199999999999999,0.010499999999999999,0.12930555555555553,6.0,1.0,
